elements,activities,events,startEvents,endEvents,gateways,lanesAndPools,sequenceFlows,fileName,min,normalized,hasError
104,22,11,3,5,4,7,38,2076363931.meta.json,0,0.25,1
55,10,7,1,2,2,6,16,2076390604.meta.json,0,0.625,1
82,11,14,4,4,8,6,30,2076509461.meta.json,0,0.375,1
12,2,3,1,2,1,0,5,2076514361.meta.json,0,0.875,1
34,8,3,1,1,1,5,11,2076599285.meta.json,0,0.875,1
13,3,2,1,1,0,2,3,2076727061.meta.json,1,1,0
276,77,20,7,10,13,22,85,2076818596.meta.json,0,0.125,1
53,9,10,1,3,2,3,20,2076824024.meta.json,0,0.625,1
60,13,5,2,3,5,5,23,2076870629.meta.json,0,0.5,1
35,9,2,1,1,5,0,18,2076973272.meta.json,1,1,0
20,3,2,1,1,1,2,11,2077005474.meta.json,1,1,0
72,8,12,2,6,7,5,26,2077144552.meta.json,0,0.375,1
35,7,5,1,2,3,3,16,2077232106.meta.json,0,0.875,1
93,25,9,4,5,6,8,39,2077266755.meta.json,0,0.25,1
65,10,5,3,1,1,12,10,2077284463.meta.json,0,0.625,1
49,11,2,1,1,2,6,15,2077364638.meta.json,0,0.75,1
49,11,2,1,1,2,6,15,2077586718.meta.json,0,0.75,1
54,13,3,1,2,7,2,28,2077664326.meta.json,0,0.75,1
59,13,11,4,4,2,4,22,207780540.meta.json,0,0.5,1
56,14,4,2,2,2,9,16,2077904327.meta.json,0,0.5,1
10,2,1,1,0,0,4,1,2078086371.meta.json,0,0.875,1
61,9,11,3,2,4,6,22,2078200606.meta.json,0,0.375,1
88,16,9,4,1,7,8,32,2078208643.meta.json,0,0.5,1
64,10,7,1,1,2,6,18,2078312990.meta.json,0,0.75,1
20,5,3,2,1,3,0,8,2078682191.meta.json,0,0.875,1
32,6,2,1,1,2,7,12,2078785835.meta.json,0,0.875,1
2,1,0,0,0,0,0,0,2078817112.meta.json,0,0.75,1
29,6,4,2,1,0,4,8,2078929340.meta.json,0,0.875,1
110,19,3,1,2,6,10,33,2079189906.meta.json,0,0.625,1
38,6,3,1,2,3,0,13,2079312326.meta.json,0,0.75,1
39,5,7,2,2,1,5,11,2079351148.meta.json,0,0.5,1
21,4,3,1,2,3,0,10,2079372117.meta.json,0,0.875,1
58,9,4,1,1,5,6,20,207941420.meta.json,0,0.75,1
189,78,5,1,4,0,8,91,207951440.meta.json,0,0.375,1
18,3,3,1,2,1,2,6,207959635.meta.json,0,0.875,1
47,9,4,1,1,2,6,16,2079751938.meta.json,0,0.75,1
178,33,6,3,2,6,10,31,2079834114.meta.json,0,0.375,1
2,1,0,0,0,0,0,0,2079876497.meta.json,0,0.75,1
28,4,5,1,1,3,3,12,2079954506.meta.json,1,1,0
52,15,2,1,1,5,3,26,2080197990.meta.json,0,0.875,1
24,5,2,1,1,2,2,12,2080431372.meta.json,1,1,0
91,42,0,0,0,0,7,41,2080548305.meta.json,0,0.25,1
36,8,5,1,1,0,4,12,2080585441.meta.json,1,1,0
45,11,2,1,1,3,10,18,2080739199.meta.json,0,0.75,1
42,10,2,1,1,1,6,11,2080747779.meta.json,0,0.75,1
36,8,3,1,2,1,4,11,2080829223.meta.json,0,0.875,1
32,9,3,1,2,3,0,16,208091973.meta.json,0,0.875,1
92,11,18,3,6,6,4,32,208095581.meta.json,0,0.5,1
10,1,2,1,1,0,2,2,2080995.meta.json,1,1,0
29,6,6,1,1,2,0,14,2081073101.meta.json,1,1,0
27,8,2,1,1,2,0,12,2081366047.meta.json,1,1,0
26,4,3,1,2,4,2,12,2081401189.meta.json,0,0.875,1
47,8,7,2,2,3,5,17,2081666693.meta.json,0,0.5,1
86,7,13,1,2,5,7,23,2081825589.meta.json,0,0.5,1
35,5,3,1,2,5,4,14,20818304.meta.json,0,0.875,1
42,14,4,1,1,0,5,18,2081846691.meta.json,0,0.75,1
36,5,6,1,3,5,0,16,2081872292.meta.json,0,0.875,1
84,16,9,3,2,4,5,30,2081875908.meta.json,0,0.375,1
28,5,6,3,3,0,4,8,2081904333.meta.json,0,0.75,1
24,4,2,1,1,0,0,4,2081980580.meta.json,1,1,0
74,14,8,1,4,6,8,29,2082056476.meta.json,0,0.5,1
10,2,2,1,1,0,2,3,2082114796.meta.json,1,1,0
12,4,2,1,1,0,0,5,2082125456.meta.json,1,1,0
14,3,3,1,2,1,0,6,208238656.meta.json,0,0.875,1
38,12,2,1,1,4,0,19,2082485523.meta.json,0,0.875,1
22,3,2,1,1,2,0,8,2082540582.meta.json,1,1,0
25,3,3,1,2,0,0,5,2082678258.meta.json,0,0.875,1
47,13,2,1,1,5,3,23,2082775674.meta.json,0,0.875,1
36,7,2,1,0,1,4,11,2082837128.meta.json,0,0.875,1
8,1,2,1,1,0,0,2,2082840314.meta.json,1,1,0
74,17,4,2,1,2,5,23,2083227825.meta.json,0,0.625,1
10,3,2,1,1,0,0,4,2083234201.meta.json,1,1,0
52,6,8,3,3,2,6,14,2083262665.meta.json,0,0.375,1
13,3,2,1,1,1,0,6,2083291315.meta.json,1,1,0
21,5,5,1,2,1,0,9,2083300718.meta.json,0,0.875,1
28,5,3,1,2,5,0,14,2083436481.meta.json,0,0.875,1
35,3,3,1,2,1,3,6,2083499136.meta.json,0,0.875,1
46,6,4,2,2,0,9,8,208359301.meta.json,0,0.5,1
31,6,6,2,2,1,4,11,2083625724.meta.json,0,0.75,1
16,3,2,1,1,2,0,8,2083719867.meta.json,1,1,0
43,17,2,1,1,0,5,18,2083724538.meta.json,0,0.75,1
10,3,2,1,1,0,0,4,2083739193.meta.json,1,1,0
12,2,4,1,1,0,2,3,2083922975.meta.json,1,1,0
8,2,0,0,0,0,2,3,2083935395.meta.json,0,0.75,1
38,6,4,1,3,3,4,13,2084123167.meta.json,0,0.75,1
15,4,2,1,1,1,0,7,208425935.meta.json,1,1,0
16,3,2,2,0,1,4,4,2084272349.meta.json,0,0.75,1
128,22,24,7,8,11,6,52,2084364490.meta.json,0,0.25,1
8,1,2,1,1,0,0,2,208436493.meta.json,1,1,0
45,8,5,0,0,2,6,10,2084448250.meta.json,0,0.5,1
93,13,7,2,2,10,4,34,2084518625.meta.json,0,0.625,1
51,8,6,1,3,3,5,16,2084671712.meta.json,0,0.625,1
89,12,12,2,3,11,7,37,2084912179.meta.json,0,0.25,1
92,14,12,1,2,7,11,33,2085113841.meta.json,0,0.5,1
50,5,9,1,0,0,1,5,2085190103.meta.json,0,0.625,1
63,11,7,1,1,7,4,27,2085272114.meta.json,0,0.875,1
62,10,2,1,1,6,0,20,2085356289.meta.json,0,0.875,1
38,6,6,0,0,2,6,9,2085363400.meta.json,0,0.5,1
47,10,5,1,4,6,3,22,2085428395.meta.json,0,0.75,1
70,11,11,3,8,5,8,24,2085439486.meta.json,0,0.375,1
39,9,2,1,1,2,8,7,2085537615.meta.json,0,0.75,1
20,4,2,1,1,2,2,9,2085723852.meta.json,1,1,0
59,20,3,2,1,2,4,26,2085901748.meta.json,0,0.75,1
89,21,11,3,7,8,4,39,2085940021.meta.json,0,0.375,1
52,23,0,0,0,0,0,0,2086000122.meta.json,0,0.625,1
65,12,8,3,4,3,7,23,2086044941.meta.json,0,0.375,1
9,1,2,1,1,0,3,2,2086166489.meta.json,1,1,0
282,66,25,3,5,27,13,128,2086271047.meta.json,0,0,1
37,10,6,2,1,0,5,11,2086329892.meta.json,0,0.75,1
40,8,2,1,1,6,4,18,2086536388.meta.json,0,0.875,1
125,27,23,4,5,2,8,48,2086548349.meta.json,0,0.25,1
140,31,14,4,6,12,4,63,2086821098.meta.json,0,0.375,1
46,5,4,0,1,5,0,15,2086999881.meta.json,0,0.75,1
88,12,15,4,3,11,8,38,2087103482.meta.json,0,0.25,1
9,1,2,1,1,0,3,2,2087128783.meta.json,1,1,0
12,2,3,1,1,0,0,4,2087183677.meta.json,1,1,0
22,5,2,1,1,2,3,9,2087240445.meta.json,1,1,0
14,5,0,0,0,0,4,4,2087269709.meta.json,0,0.75,1
40,4,10,1,2,3,4,16,2087277194.meta.json,0,0.625,1
83,13,15,1,4,10,6,37,2087607272.meta.json,0,0.375,1
59,11,5,1,2,4,5,22,2087692430.meta.json,0,0.625,1
70,16,6,1,5,6,8,29,2087791568.meta.json,0,0.625,1
74,10,18,2,8,3,10,25,2087825657.meta.json,0,0.375,1
8,2,2,1,1,0,0,3,2087845535.meta.json,1,1,0
87,7,21,6,6,6,8,31,2088085306.meta.json,0,0.375,1
53,9,3,1,2,5,3,18,2088174933.meta.json,0,0.75,1
62,7,13,2,4,6,4,26,2088233509.meta.json,0,0.5,1
8,2,2,1,1,0,0,3,2088249797.meta.json,1,1,0
72,13,7,1,3,6,4,28,2088293184.meta.json,0,0.75,1
49,17,0,0,0,0,0,31,2088305285.meta.json,0,0.625,1
15,3,2,1,1,1,2,6,2088338684.meta.json,1,1,0
30,3,4,1,3,3,4,11,2088338710.meta.json,0,0.875,1
70,8,4,2,2,10,3,25,2088362152.meta.json,0,0.625,1
23,4,4,1,2,2,1,9,2088389964.meta.json,0,0.875,1
15,0,9,2,2,3,0,1,2088551989.meta.json,0,0.625,1
37,5,4,1,1,1,6,10,2088606121.meta.json,0,0.875,1
27,7,2,1,1,2,3,12,208864708.meta.json,1,1,0
27,8,6,2,2,0,0,12,2088742738.meta.json,0,0.75,1
38,10,3,1,2,4,0,20,2088862253.meta.json,0,0.75,1
19,5,4,2,2,0,2,7,2088884229.meta.json,0,0.75,1
24,3,6,2,3,1,4,8,2088958418.meta.json,0,0.75,1
12,4,1,1,0,1,0,5,2088975829.meta.json,0,0.875,1
22,6,3,1,1,0,4,8,208907262.meta.json,1,1,0
15,3,2,1,1,1,2,6,208916053.meta.json,1,1,0
23,5,2,1,1,2,0,9,2089681263.meta.json,1,1,0
54,12,3,1,2,1,6,13,2089717139.meta.json,0,0.625,1
6,1,2,1,1,0,0,2,208983419.meta.json,1,1,0
6,2,1,1,0,0,0,2,2090197752.meta.json,0,0.875,1
52,10,4,1,3,3,3,19,2090198426.meta.json,0,0.75,1
19,4,2,0,2,1,5,6,2090279658.meta.json,0,0.625,1
28,5,4,2,1,2,4,10,2090440733.meta.json,0,0.875,1
104,18,15,2,1,12,8,47,2090480127.meta.json,0,0.375,1
63,12,4,2,2,8,3,26,2090709894.meta.json,0,0.625,1
22,5,2,1,1,0,2,6,2090764667.meta.json,1,1,0
45,7,7,1,2,5,4,21,2090818676.meta.json,0,0.75,1
166,35,6,3,2,8,11,47,2090846131.meta.json,0,0.25,1
25,1,7,1,2,1,4,7,2090850110.meta.json,0,0.875,1
22,8,2,1,1,0,2,9,2091012166.meta.json,1,1,0
93,12,11,2,2,6,5,29,2091237392.meta.json,0,0.375,1
98,19,15,2,2,6,6,41,2091369741.meta.json,0,0.25,1
21,12,1,1,0,1,0,6,2091375417.meta.json,0,0.875,1
5,0,0,0,0,0,4,0,2091412566.meta.json,0,0.75,1
33,8,3,1,2,3,3,15,2091431642.meta.json,0,0.875,1
17,3,2,1,1,2,2,7,2091561512.meta.json,1,1,0
35,7,2,1,1,5,0,18,2091794092.meta.json,1,1,0
21,5,2,1,1,2,2,9,2091827911.meta.json,1,1,0
75,22,2,1,1,6,8,32,2092085539.meta.json,0,0.75,1
155,33,5,1,4,20,16,68,2092097292.meta.json,0,0.25,1
133,19,10,3,3,13,8,45,2092375432.meta.json,0,0.25,1
16,4,3,1,2,1,0,7,2092378826.meta.json,0,0.875,1
14,3,2,1,1,0,2,4,2092406640.meta.json,1,1,0
45,9,4,2,2,4,4,17,2092543082.meta.json,0,0.625,1
59,11,3,1,2,7,4,24,2092689102.meta.json,0,0.75,1
62,10,2,1,1,6,6,21,209288302.meta.json,0,0.75,1
27,7,2,1,1,2,0,15,2092921889.meta.json,1,1,0
10,2,2,1,1,0,0,3,2093177433.meta.json,1,1,0
3,0,0,0,0,0,2,0,2093354071.meta.json,0,0.75,1
13,0,0,0,0,0,8,0,2093416626.meta.json,0,0.625,1
26,5,3,1,2,3,3,11,2093447245.meta.json,0,0.875,1
6,1,2,1,1,0,0,2,2093527969.meta.json,1,1,0
45,7,6,1,1,2,7,15,2093936674.meta.json,0,0.75,1
1,0,0,0,0,0,0,0,209396570.meta.json,0,0.75,1
69,14,11,2,2,5,5,30,2094079983.meta.json,0,0.375,1
77,19,8,2,6,8,4,37,2094356895.meta.json,0,0.375,1
116,26,12,1,2,10,4,47,2094405919.meta.json,0,0.5,1
27,5,2,2,0,0,8,5,2094525064.meta.json,0,0.625,1
106,23,2,0,0,18,2,54,209458132.meta.json,0,0.5,1
55,13,2,1,1,2,8,17,2094639636.meta.json,0,0.75,1
18,2,1,1,0,1,3,1,2094692512.meta.json,0,0.875,1
11,2,4,1,2,0,0,4,2094721522.meta.json,0,0.875,1
31,2,5,0,2,4,4,12,2094930341.meta.json,0,0.75,1
50,14,6,3,3,0,6,17,2094971402.meta.json,0,0.5,1
70,18,3,1,2,10,0,36,2095005709.meta.json,0,0.625,1
205,38,6,1,5,6,6,43,2095025764.meta.json,0,0.375,1
41,6,7,1,1,3,4,15,2095228222.meta.json,0,0.875,1
24,3,6,1,1,0,5,7,209551357.meta.json,0,0.875,1
54,13,3,1,2,7,2,28,2095617550.meta.json,0,0.75,1
16,4,3,1,1,0,2,6,2095740713.meta.json,1,1,0
35,10,2,1,1,0,11,11,2096120553.meta.json,0,0.875,1
51,8,10,3,2,3,5,18,2096137503.meta.json,0,0.375,1
18,3,2,1,1,2,3,7,2096147309.meta.json,1,1,0
38,7,5,1,4,5,2,18,209625813.meta.json,0,0.75,1
25,3,7,3,4,1,4,8,2096571236.meta.json,0,0.75,1
17,3,2,0,0,1,2,6,2096596681.meta.json,0,0.75,1
29,7,3,1,2,3,0,13,2096627726.meta.json,0,0.875,1
71,10,10,1,1,8,7,31,2096690543.meta.json,0,0.625,1
32,5,3,1,2,2,5,10,2096751855.meta.json,0,0.75,1
43,9,6,2,3,1,2,20,2096803160.meta.json,0,0.625,1
81,8,12,3,5,5,6,22,2096831908.meta.json,0,0.375,1
13,2,2,1,1,2,0,6,2096878851.meta.json,1,1,0
81,13,3,1,2,7,3,28,2096894079.meta.json,0,0.75,1
26,4,5,2,2,0,4,7,2096897417.meta.json,0,0.75,1
150,23,21,10,10,2,16,38,2096915893.meta.json,0,0.25,1
66,7,5,3,0,9,6,24,2096944529.meta.json,0,0.5,1
28,8,3,1,2,1,4,8,2096989915.meta.json,0,0.875,1
16,3,2,1,1,0,3,4,2097148265.meta.json,1,1,0
41,5,4,2,2,2,4,10,2097164982.meta.json,0,0.625,1
27,8,2,1,1,1,4,11,2097181930.meta.json,1,1,0
32,5,5,1,1,2,0,13,2097330175.meta.json,1,1,0
85,13,7,1,1,2,8,19,2097490099.meta.json,0,0.75,1
98,20,11,1,1,5,8,36,209755165.meta.json,0,0.5,1
20,4,6,2,1,1,0,8,2097940201.meta.json,0,0.875,1
22,5,3,1,1,0,2,7,209817001.meta.json,1,1,0
55,12,10,3,3,2,5,21,2098276564.meta.json,0,0.375,1
10,4,0,0,0,1,0,4,209837522.meta.json,0,0.75,1
38,7,6,3,1,2,6,11,2098423345.meta.json,0,0.625,1
52,12,3,1,2,7,2,27,2098483790.meta.json,0,0.75,1
27,3,0,0,0,0,5,2,2098486942.meta.json,0,0.625,1
4,1,1,0,1,0,0,1,2098519668.meta.json,0,0.875,1
57,10,13,2,4,1,3,18,2098617523.meta.json,0,0.5,1
65,10,2,1,1,2,5,14,2099016690.meta.json,0,0.75,1
69,22,6,1,1,4,4,30,20991109.meta.json,0,0.875,1
164,50,22,1,7,6,7,55,2099262811.meta.json,0,0.25,1
8,2,2,1,1,0,0,3,2099397953.meta.json,1,1,0
16,0,0,0,0,0,8,0,2099683137.meta.json,0,0.625,1
56,9,8,2,2,2,6,17,2099730273.meta.json,0,0.375,1
287,40,45,7,10,18,8,96,2099777160.meta.json,0,0.125,1
37,7,2,1,1,5,3,17,2099814724.meta.json,1,1,0
80,17,8,1,2,6,4,25,2099894423.meta.json,0,0.625,1
27,3,2,1,1,0,1,4,2099985425.meta.json,1,1,0
52,11,3,1,2,3,5,17,2100137708.meta.json,0,0.625,1
28,6,3,1,2,1,4,10,2100143278.meta.json,0,0.875,1
112,28,2,1,1,13,0,56,2100170482.meta.json,0,0.75,1
36,3,7,2,3,2,3,10,2100298772.meta.json,0,0.75,1
28,3,1,1,0,1,6,4,2100393517.meta.json,0,0.75,1
74,14,5,1,1,7,4,30,210045631.meta.json,0,0.875,1
77,16,13,2,2,6,6,34,2100470964.meta.json,0,0.375,1
55,9,10,1,1,5,4,21,210057433.meta.json,0,0.75,1
23,3,6,1,1,0,3,6,210069360.meta.json,1,1,0
70,12,10,1,4,5,5,25,2100745163.meta.json,0,0.5,1
59,15,7,3,4,3,8,22,2100842240.meta.json,0,0.5,1
49,12,2,1,1,2,2,17,2100962450.meta.json,0,0.875,1
101,14,21,2,5,7,5,45,2100971981.meta.json,0,0.25,1
148,35,4,1,2,18,5,70,2101091970.meta.json,0,0.375,1
7,0,0,0,0,0,6,0,2101298416.meta.json,0,0.625,1
52,7,14,3,3,3,6,21,210139907.meta.json,0,0.375,1
17,4,1,1,0,1,4,6,2101661817.meta.json,0,0.875,1
29,8,2,1,1,2,4,12,2101706380.meta.json,1,1,0
103,36,2,1,1,7,6,49,2101740132.meta.json,0,0.5,1
79,20,5,2,2,9,6,38,2101843199.meta.json,0,0.375,1
74,20,17,0,0,2,0,33,2101859656.meta.json,0,0.5,1
21,1,5,1,3,3,2,9,2101925612.meta.json,0,0.875,1
88,11,7,1,0,7,16,27,2101929428.meta.json,0,0.625,1
101,21,15,4,6,13,0,51,21019357.meta.json,0,0.375,1
122,12,24,4,6,12,9,49,2102097386.meta.json,0,0.25,1
17,4,2,1,1,1,0,7,2102385924.meta.json,1,1,0
53,10,2,1,1,6,5,20,2102388026.meta.json,0,0.75,1
26,10,0,0,0,1,0,14,2102663388.meta.json,0,0.75,1
31,9,4,1,2,0,4,11,2102779798.meta.json,0,0.875,1
61,15,3,1,1,4,9,23,2102838650.meta.json,0,0.75,1
56,17,4,2,2,6,0,28,2103228230.meta.json,0,0.625,1
33,6,7,1,1,2,2,16,2103243262.meta.json,1,1,0
36,9,6,1,0,2,2,16,2103245628.meta.json,0,0.875,1
42,9,7,1,3,2,4,16,210336097.meta.json,0,0.75,1
28,8,3,1,2,1,4,8,2103601897.meta.json,0,0.875,1
0,0,0,0,0,0,0,0,2103687203.meta.json,0,0.75,1
200,39,22,3,7,28,13,99,210378281.meta.json,0,0,1
6,3,0,0,0,0,0,2,2103936055.meta.json,0,0.75,1
35,7,8,2,3,3,0,16,2104265042.meta.json,0,0.625,1
476,45,50,5,6,7,10,105,210431583.meta.json,0,0.125,1
45,7,5,1,2,3,2,15,2104341263.meta.json,0,0.75,1
23,7,2,1,1,2,0,11,2104490866.meta.json,1,1,0
91,21,14,7,7,3,5,33,2104596432.meta.json,0,0.375,1
41,6,6,3,3,4,4,14,2104613232.meta.json,0,0.625,1
66,12,12,2,2,1,6,23,2104704928.meta.json,0,0.375,1
46,6,7,1,1,1,2,17,2104781926.meta.json,0,0.875,1
6,1,2,1,1,0,0,2,2104875349.meta.json,1,1,0
15,4,2,1,1,1,0,7,210487869.meta.json,1,1,0
72,13,8,2,2,2,8,22,2104991652.meta.json,0,0.375,1
28,8,3,1,2,1,4,8,2105027589.meta.json,0,0.875,1
76,14,8,1,3,7,4,29,2105093211.meta.json,0,0.625,1
73,12,7,1,1,7,3,28,2105212913.meta.json,0,0.875,1
12,2,2,1,1,0,2,3,2105272167.meta.json,1,1,0
42,10,9,2,3,3,0,17,2105291879.meta.json,0,0.5,1
31,4,3,1,1,1,6,5,2105295009.meta.json,0,0.875,1
21,5,2,1,1,2,2,9,2105330772.meta.json,1,1,0
25,6,2,1,1,2,0,12,2105343667.meta.json,1,1,0
186,65,7,3,4,2,7,89,2105383708.meta.json,0,0.25,1
26,5,2,1,1,2,6,10,2105397172.meta.json,0,0.875,1
32,7,5,1,4,3,0,14,2105504684.meta.json,0,0.875,1
101,0,19,1,18,26,2,53,2105598745.meta.json,0,0.375,1
43,7,2,1,1,8,5,20,2105716639.meta.json,0,0.75,1
10,2,2,1,1,0,2,3,2105961538.meta.json,1,1,0
1,0,0,0,0,0,0,0,2105996187.meta.json,0,0.75,1
81,18,14,3,2,5,5,35,2106233790.meta.json,0,0.25,1
97,15,15,5,6,3,7,30,2106245482.meta.json,0,0.375,1
20,1,0,0,0,0,18,0,2106301688.meta.json,0,0.625,1
53,6,12,3,3,2,6,19,2106340504.meta.json,0,0.375,1
96,27,5,1,3,10,2,49,2106377117.meta.json,0,0.625,1
144,34,16,3,4,14,6,61,2106559221.meta.json,0,0.125,1
23,4,4,0,2,1,3,8,2106576268.meta.json,0,0.75,1
118,16,7,1,3,8,10,35,2106709293.meta.json,0,0.5,1
58,10,3,3,0,5,7,17,210693333.meta.json,0,0.5,1
16,3,2,1,1,2,0,8,2107219065.meta.json,1,1,0
40,10,6,3,3,0,7,13,2107241398.meta.json,0,0.5,1
32,4,2,1,1,8,0,17,2107431438.meta.json,1,1,0
5,0,0,0,0,0,4,0,2107580662.meta.json,0,0.75,1
13,0,0,0,0,0,6,0,2107611666.meta.json,0,0.625,1
32,8,2,1,1,1,8,12,210764840.meta.json,0,0.875,1
39,8,3,1,1,1,6,10,2107679388.meta.json,0,0.75,1
32,11,2,1,1,1,3,14,210781178.meta.json,1,1,0
13,0,0,0,0,0,8,0,2108178549.meta.json,0,0.625,1
85,11,14,0,6,2,20,29,2108182416.meta.json,0,0.375,1
34,4,7,1,2,2,4,12,2108375738.meta.json,0,0.875,1
35,2,3,1,2,3,5,9,2108440005.meta.json,0,0.75,1
22,5,2,1,1,2,0,10,2108454351.meta.json,1,1,0
34,10,3,1,2,3,0,17,2108472633.meta.json,0,0.875,1
21,6,3,1,0,0,3,8,2108607184.meta.json,0,0.875,1
57,16,1,1,0,3,7,21,2108636035.meta.json,0,0.625,1
17,4,2,1,1,2,0,8,2108646063.meta.json,1,1,0
5,4,0,0,0,0,0,0,2108672629.meta.json,0,0.75,1
33,5,4,1,1,2,2,9,2108947386.meta.json,1,1,0
45,7,11,2,4,2,4,17,2109185295.meta.json,0,0.5,1
15,3,2,1,0,0,5,3,2109312430.meta.json,0,0.75,1
54,6,15,2,2,2,4,21,2109493359.meta.json,0,0.5,1
68,12,9,2,2,4,6,25,2109498450.meta.json,0,0.375,1
76,21,5,1,4,5,8,20,2109948702.meta.json,0,0.625,1
92,20,10,3,2,8,7,39,2110053502.meta.json,0,0.25,1
257,26,74,7,11,8,9,100,211022412.meta.json,0,0.25,1
44,11,3,1,2,2,3,16,2110239006.meta.json,0,0.75,1
44,9,6,1,2,3,4,19,2110249445.meta.json,0,0.75,1
17,0,0,0,0,0,8,0,2110467383.meta.json,0,0.625,1
44,7,3,1,2,3,4,13,2110516943.meta.json,0,0.75,1
76,13,11,2,4,7,5,30,2110605134.meta.json,0,0.375,1
24,3,4,1,1,0,3,6,211061902.meta.json,1,1,0
31,7,2,1,1,2,4,8,2110773145.meta.json,1,1,0
46,27,0,0,0,0,18,0,2110843697.meta.json,0,0.5,1
6,2,1,1,0,0,0,2,2110894546.meta.json,0,0.875,1
14,4,2,1,1,0,2,5,2110995724.meta.json,1,1,0
22,6,2,1,1,0,4,5,2111065999.meta.json,1,1,0
26,4,3,1,1,1,3,5,2111136350.meta.json,1,1,0
26,3,4,1,3,4,2,12,2111160006.meta.json,0,0.875,1
13,3,2,1,1,0,3,4,2111352718.meta.json,1,1,0
13,3,2,1,1,1,0,6,2111502783.meta.json,1,1,0
28,9,2,1,1,2,0,14,2111620391.meta.json,1,1,0
88,5,11,2,3,7,4,27,2111634487.meta.json,0,0.5,1
67,12,12,2,2,0,6,24,2111812412.meta.json,0,0.375,1
13,2,2,1,1,0,3,3,2111895013.meta.json,1,1,0
17,4,2,1,1,2,0,8,2112001866.meta.json,1,1,0
81,15,11,4,6,7,7,32,2112022840.meta.json,0,0.375,1
124,24,14,2,4,7,5,45,2112181324.meta.json,0,0.25,1
106,14,16,4,1,12,9,44,2112183497.meta.json,0,0.375,1
38,12,4,2,2,1,5,15,2112734018.meta.json,0,0.5,1
16,3,2,1,1,0,4,4,2112754089.meta.json,1,1,0
184,46,10,2,2,8,9,69,2112911751.meta.json,0,0.125,1
14,2,3,1,1,1,0,5,2112987696.meta.json,1,1,0
93,17,4,2,2,11,4,36,2113071046.meta.json,0,0.5,1
19,5,2,1,1,1,2,8,2113107876.meta.json,1,1,0
66,14,5,1,2,2,8,21,2113192141.meta.json,0,0.625,1
28,5,2,0,1,1,7,6,2113352637.meta.json,0,0.75,1
31,8,8,2,4,0,4,10,2113452886.meta.json,0,0.625,1
16,1,4,1,1,1,2,7,2113513364.meta.json,1,1,0
182,27,130,103,0,0,14,0,2113548367.meta.json,0,0.375,1
10,3,2,1,1,0,0,4,2113634303.meta.json,1,1,0
3,0,0,0,0,0,2,0,2113898098.meta.json,0,0.75,1
37,5,3,1,2,3,3,11,2114102175.meta.json,0,0.875,1
226,23,62,11,18,6,20,77,2114123199.meta.json,0,0.25,1
105,17,21,4,5,9,6,42,2114130507.meta.json,0,0.25,1
12,0,0,0,0,0,0,2,2114215355.meta.json,0,0.75,1
42,11,2,1,1,3,7,17,2114280398.meta.json,0,0.75,1
88,19,6,1,2,12,2,44,2114337291.meta.json,0,0.625,1
18,5,2,1,1,0,4,4,2114410176.meta.json,1,1,0
120,24,12,1,1,7,5,49,211450192.meta.json,0,0.5,1
0,0,0,0,0,0,0,0,2114683794.meta.json,0,0.75,1
15,2,3,1,2,2,0,7,211497000.meta.json,0,0.875,1
15,5,0,0,0,2,0,7,2115148851.meta.json,0,0.75,1
70,20,1,1,0,6,8,30,2115167166.meta.json,0,0.625,1
6,1,2,1,1,0,0,2,2115424042.meta.json,1,1,0
66,16,2,1,1,12,0,35,2115437770.meta.json,0,0.75,1
26,2,3,1,1,0,8,4,2115611032.meta.json,0,0.875,1
15,3,2,1,1,2,0,7,2115715936.meta.json,1,1,0
16,6,1,1,0,1,2,5,2115832516.meta.json,0,0.875,1
14,3,2,1,1,0,4,4,2115891651.meta.json,1,1,0
24,4,6,4,1,0,4,6,2115924075.meta.json,0,0.875,1
74,14,4,1,1,8,5,29,2116080641.meta.json,0,0.75,1
25,7,2,1,1,2,2,11,211622691.meta.json,1,1,0
16,3,3,1,2,1,2,6,2116301246.meta.json,0,0.875,1
99,22,5,0,5,15,4,51,2116397679.meta.json,0,0.5,1
13,3,4,2,2,0,0,5,2116413588.meta.json,0,0.75,1
31,4,5,1,2,0,6,8,2116459217.meta.json,0,0.75,1
17,3,3,1,2,2,0,8,2116897175.meta.json,0,0.875,1
72,21,4,1,3,8,0,38,2116915694.meta.json,0,0.625,1
61,16,2,1,1,4,2,36,2117117918.meta.json,0,0.75,1
15,5,1,1,0,2,0,6,21171738.meta.json,0,0.875,1
63,10,3,1,2,7,2,22,2117425833.meta.json,0,0.75,1
151,22,17,2,4,25,9,71,2117484456.meta.json,0,0.125,1
72,17,3,1,1,4,2,25,211750755.meta.json,0,0.875,1
19,3,6,1,3,1,0,8,2117574980.meta.json,0,0.875,1
31,5,6,2,2,3,0,14,2117663043.meta.json,0,0.75,1
19,3,0,0,0,2,0,4,2118001108.meta.json,0,0.75,1
10,2,2,1,1,0,2,3,2118048281.meta.json,1,1,0
39,9,2,1,1,4,0,16,2118149503.meta.json,0,0.875,1
33,7,3,1,2,5,0,17,2118330943.meta.json,0,0.875,1
35,6,2,1,1,2,5,10,2118353307.meta.json,0,0.875,1
29,8,2,1,1,1,5,7,2118472191.meta.json,0,0.875,1
22,3,2,1,1,0,0,4,2118488774.meta.json,1,1,0
40,5,3,1,2,1,4,8,2118500983.meta.json,0,0.75,1
