fileName,min,normalized
630633562.meta.json,0,0.25,
630685986.meta.json,0,0.5,
631088590.meta.json,1,1,
631165523.meta.json,0,0.875,
631262728.meta.json,0,0.375,
631338369.meta.json,0,0.875,
631349480.meta.json,1,1,
631387108.meta.json,0,0.875,
631501643.meta.json,0,0.875,
631648382.meta.json,1,1,
631950043.meta.json,0,0.5,
632077659.meta.json,0,0.875,
632240526.meta.json,0,0.625,
632282696.meta.json,0,0.625,
63232165.meta.json,0,0.875,
632444186.meta.json,1,1,
632448214.meta.json,0,0.875,
632495744.meta.json,0,0.5,
632512826.meta.json,1,1,
632568368.meta.json,0,0.625,
63280544.meta.json,0,0.625,
632812006.meta.json,0,0.75,
632903842.meta.json,1,1,
632995553.meta.json,0,0.375,
633077320.meta.json,0,0.75,
633137110.meta.json,0,0.125,
633153556.meta.json,0,0.875,
633330543.meta.json,0,0.75,
633535767.meta.json,0,0.75,
633548614.meta.json,1,1,
633637538.meta.json,1,1,
633685005.meta.json,0,0.75,
633847871.meta.json,1,1,
633927469.meta.json,1,1,
633967287.meta.json,0,0.625,
63401632.meta.json,0,0.75,
634331387.meta.json,0,0.5,
634822391.meta.json,0,0.75,
635470628.meta.json,0,0.25,
635619861.meta.json,0,0.25,
635796527.meta.json,0,0.25,
635948004.meta.json,1,1,
635952276.meta.json,0,0.875,
636007213.meta.json,0,0.75,
636237124.meta.json,0,0.875,
636307243.meta.json,0,0.875,
636452694.meta.json,0,0.875,
636531122.meta.json,0,0.75,
636576839.meta.json,0,0.125,
636642506.meta.json,0,0.5,
63666241.meta.json,0,0.75,
636674316.meta.json,1,1,
636956440.meta.json,0,0.5,
63723710.meta.json,0,0.875,
637371609.meta.json,0,0.625,
637439459.meta.json,1,1,
637498412.meta.json,0,0.5,
637507331.meta.json,0,0.625,
637730773.meta.json,0,0.75,
637978273.meta.json,0,0.75,
638013055.meta.json,0,0.375,
638134506.meta.json,0,0.5,
63847715.meta.json,1,1,
638564518.meta.json,0,0.875,
638727760.meta.json,1,1,
638742530.meta.json,1,1,
638877105.meta.json,0,0.625,
638891758.meta.json,0,0.5,
638923780.meta.json,0,0.875,
639194178.meta.json,0,0.625,
639318445.meta.json,0,0.875,
639378981.meta.json,1,1,
63939956.meta.json,0,0.75,
639409039.meta.json,0,0.875,
639429140.meta.json,1,1,
63969650.meta.json,0,0.75,
639785084.meta.json,0,0.375,
63978783.meta.json,0,0.5,
639802061.meta.json,0,0.75,
639876465.meta.json,0,0.625,
639924554.meta.json,0,0.5,
640229059.meta.json,0,0.75,
640251536.meta.json,0,0.375,
64030208.meta.json,0,0.5,
640321487.meta.json,1,1,
640611392.meta.json,1,1,
640613452.meta.json,1,1,
640879375.meta.json,1,1,
640977650.meta.json,0,0.875,
641121684.meta.json,0,0.25,
641260070.meta.json,0,0.625,
641881367.meta.json,1,1,
641922659.meta.json,0,0.625,
642088002.meta.json,1,1,
642211286.meta.json,0,0.875,
642216932.meta.json,0,0.625,
642227837.meta.json,0,0.875,
64224033.meta.json,0,0.625,
64232812.meta.json,1,1,
642346000.meta.json,0,0.625,
642518030.meta.json,0,0.25,
642524888.meta.json,0,0.75,
642718681.meta.json,0,0.75,
642737160.meta.json,0,0.625,
642853862.meta.json,0,0.75,
642976433.meta.json,0,0.875,
643354115.meta.json,0,0.875,
643475489.meta.json,0,0.625,
643585206.meta.json,1,1,
643864045.meta.json,0,0.5,
644064385.meta.json,0,0.5,
64412668.meta.json,0,0.5,
644170755.meta.json,0,0.625,
644353966.meta.json,0,0.625,
644503761.meta.json,0,0.875,
644525288.meta.json,0,0.625,
644691505.meta.json,0,0.75,
644745014.meta.json,0,0.375,
644756767.meta.json,0,0.5,
644765400.meta.json,0,0.75,
64477172.meta.json,1,1,
644968245.meta.json,0,0.75,
645086080.meta.json,0,0.875,
645176267.meta.json,0,0.875,
645186031.meta.json,1,1,
645195042.meta.json,0,0.875,
64519772.meta.json,0,0.75,
64531270.meta.json,0,0.75,
645352539.meta.json,0,0.75,
645408147.meta.json,0,0.375,
645504557.meta.json,0,0.875,
645651047.meta.json,1,1,
645856605.meta.json,0,0.5,
646113150.meta.json,1,1,
64616361.meta.json,0,0.625,
646205941.meta.json,0,0.875,
646292685.meta.json,0,0.375,
646339890.meta.json,0,0.625,
646627771.meta.json,0,0.25,
646653522.meta.json,0,0.875,
646925004.meta.json,0,0.5,
647034140.meta.json,0,0.625,
6471192.meta.json,0,0.5,
647144033.meta.json,1,1,
647158505.meta.json,1,1,
647388014.meta.json,0,0.625,
647659452.meta.json,0,0.625,
647816821.meta.json,0,0.25,
647904524.meta.json,0,0.5,
64794418.meta.json,1,1,
64805335.meta.json,0,0.75,
648435696.meta.json,0,0.25,
64852301.meta.json,0,0.625,
648765440.meta.json,0,0.875,
648886308.meta.json,0,0.625,
64940344.meta.json,1,1,
649509705.meta.json,0,0.875,
649518698.meta.json,0,0.625,
649579392.meta.json,0,0.75,
649718705.meta.json,0,0.375,
649740632.meta.json,0,0.75,
649839469.meta.json,0,0.5,
649913743.meta.json,0,0.5,
650116131.meta.json,0,0.875,
650289518.meta.json,0,0.75,
650461073.meta.json,0,0.875,
6504815.meta.json,1,1,
65058095.meta.json,0,0.5,
650597862.meta.json,1,1,
650663164.meta.json,0,0.875,
650746910.meta.json,0,0.375,
65076656.meta.json,0,0.625,
650826047.meta.json,0,0.875,
650868400.meta.json,0,0.75,
651333353.meta.json,0,0.75,
651486687.meta.json,0,0.25,
651905988.meta.json,1,1,
652042403.meta.json,0,0.5,
652097187.meta.json,0,0.875,
652118365.meta.json,0,0.875,
652209221.meta.json,0,0.75,
652293000.meta.json,1,1,
652395463.meta.json,0,0.25,
652396191.meta.json,1,1,
652508835.meta.json,0,0.375,
652701946.meta.json,0,0.25,
652975530.meta.json,0,0.375,
653061955.meta.json,1,1,
653155223.meta.json,0,0.5,
653211294.meta.json,0,0.75,
65329380.meta.json,0,0.875,
65365606.meta.json,0,0.875,
653765035.meta.json,0,0.5,
653859838.meta.json,0,0.75,
653929232.meta.json,0,0.625,
654044828.meta.json,0,0.5,
654084870.meta.json,1,1,
654152666.meta.json,0,0.375,
654172211.meta.json,1,1,
654174983.meta.json,1,1,
654237328.meta.json,0,0.125,
654364596.meta.json,0,0.625,
654695024.meta.json,1,1,
654831579.meta.json,0,0.75,
654939819.meta.json,1,1,
655016606.meta.json,0,0.75,
655038153.meta.json,0,0.875,
655063454.meta.json,0,0.625,
655109481.meta.json,0,0.875,
655121155.meta.json,0,0.75,
655306951.meta.json,0,0.75,
655355756.meta.json,0,0.375,
655390648.meta.json,0,0.5,
655396948.meta.json,0,0.75,
655462053.meta.json,0,0.375,
655530799.meta.json,0,0.875,
655538709.meta.json,0,0.625,
655579849.meta.json,1,1,
655627019.meta.json,0,0.5,
655678448.meta.json,0,0.875,
655730673.meta.json,0,0.75,
655746011.meta.json,0,0.125,
655822076.meta.json,0,0.875,
655971880.meta.json,0,0.875,
656033944.meta.json,0,0.875,
656039689.meta.json,1,1,
656232930.meta.json,0,0.5,
656283341.meta.json,0,0.5,
656412528.meta.json,1,1,
656479694.meta.json,1,1,
656498108.meta.json,0,0.25,
65674555.meta.json,0,0.75,
656763391.meta.json,0,0.5,
656855918.meta.json,0,0.875,
656966871.meta.json,0,0.75,
657330638.meta.json,1,1,
657459663.meta.json,0,0.75,
657646517.meta.json,0,0.5,
657669861.meta.json,0,0.75,
657707835.meta.json,0,0.125,
657734139.meta.json,0,0.75,
657805172.meta.json,1,1,
657911518.meta.json,0,0.875,
65792779.meta.json,1,1,
657928043.meta.json,1,1,
658071422.meta.json,0,0.75,
6583415.meta.json,0,0.75,
658583526.meta.json,0,0.75,
658597297.meta.json,0,0,
658623513.meta.json,0,0.875,
658685056.meta.json,0,0.375,
658801412.meta.json,1,1,
659020110.meta.json,1,1,
659094886.meta.json,0,0.875,
659227205.meta.json,0,0.875,
659252931.meta.json,0,0.875,
659257693.meta.json,0,0.875,
659266258.meta.json,1,1,
659342530.meta.json,0,0.625,
659436514.meta.json,0,0.75,
659617070.meta.json,0,0.25,
659635338.meta.json,0,0.75,
65965172.meta.json,1,1,
659652588.meta.json,0,0.75,
659752339.meta.json,1,1,
659844542.meta.json,0,0.375,
659849166.meta.json,0,0.75,
659998944.meta.json,1,1,
660002063.meta.json,0,0.875,
660090995.meta.json,0,0.875,
660205104.meta.json,0,0.75,
660395784.meta.json,1,1,
660411581.meta.json,0,0.75,
660522681.meta.json,1,1,
660654454.meta.json,0,0.875,
660708394.meta.json,0,0.5,
660729174.meta.json,0,0.875,
660779247.meta.json,0,0.5,
660814312.meta.json,0,0.375,
661226499.meta.json,0,0.625,
661575818.meta.json,0,0.875,
661578351.meta.json,0,0.625,
661630874.meta.json,1,1,
661906828.meta.json,0,0.25,
661930965.meta.json,1,1,
662160031.meta.json,1,1,
662306679.meta.json,1,1,
662335085.meta.json,0,0.875,
662417870.meta.json,1,1,
662584061.meta.json,0,0.5,
662661620.meta.json,0,0.625,
662869831.meta.json,0,0.75,
662890810.meta.json,0,0.75,
663081694.meta.json,0,0.5,
663175917.meta.json,0,0.625,
663246543.meta.json,0,0.25,
66332482.meta.json,1,1,
663462055.meta.json,0,0.625,
663488374.meta.json,0,0.375,
66366448.meta.json,0,0.375,
663688722.meta.json,0,0.75,
663759051.meta.json,0,0.75,
663814305.meta.json,1,1,
663937636.meta.json,0,0.875,
663938989.meta.json,0,0.75,
664019496.meta.json,0,0.75,
664182312.meta.json,0,0.75,
664321884.meta.json,0,0.625,
664387543.meta.json,0,0.875,
664403804.meta.json,0,0.5,
664453691.meta.json,0,0.5,
664629352.meta.json,0,0.875,
664671034.meta.json,0,0.5,
66481602.meta.json,0,0.625,
665207917.meta.json,1,1,
665256308.meta.json,1,1,
665264276.meta.json,0,0.75,
66538329.meta.json,0,0.375,
665536944.meta.json,1,1,
665659830.meta.json,0,0.5,
665704832.meta.json,0,0.875,
665761930.meta.json,0,0.5,
66587859.meta.json,0,0.875,
66589888.meta.json,0,0.875,
666093764.meta.json,1,1,
666105497.meta.json,0,0.5,
666139558.meta.json,0,0.25,
666238421.meta.json,0,0.625,
666268341.meta.json,0,0.625,
666378391.meta.json,0,0.75,
666732136.meta.json,1,1,
666735894.meta.json,0,0.375,
666901375.meta.json,0,0.875,
666906441.meta.json,0,0.75,
666984418.meta.json,0,0.875,
666990094.meta.json,0,0.5,
667123559.meta.json,0,0.25,
667325240.meta.json,1,1,
667412558.meta.json,0,0.625,
667658401.meta.json,0,0.75,
667741386.meta.json,0,0.375,
667763270.meta.json,0,0.625,
667888137.meta.json,0,0.75,
668141786.meta.json,0,0.875,
668187959.meta.json,0,0.75,
668228753.meta.json,1,1,
668275609.meta.json,0,0.5,
668277065.meta.json,0,0.5,
668312651.meta.json,0,0.625,
668540641.meta.json,1,1,
668976371.meta.json,0,0.75,
669260072.meta.json,1,1,
669336733.meta.json,1,1,
669354686.meta.json,0,0.75,
669522910.meta.json,0,0.75,
669550271.meta.json,1,1,
669582037.meta.json,0,0.75,
669631443.meta.json,0,0.75,
669929366.meta.json,0,0.875,
670413030.meta.json,0,0.25,
670494109.meta.json,0,0.75,
670535322.meta.json,1,1,
670748888.meta.json,0,0.375,
670851080.meta.json,1,1,
670902881.meta.json,0,0.625,
670934714.meta.json,0,0.375,
671036904.meta.json,0,0.75,
671087840.meta.json,0,0.375,
671147349.meta.json,1,1,
671308311.meta.json,1,1,
671314395.meta.json,0,0.5,
671354152.meta.json,0,0.375,
671555932.meta.json,0,0.25,
671565254.meta.json,0,0.75,
671570445.meta.json,0,0.5,
67160990.meta.json,1,1,
671837043.meta.json,0,0.5,
671892361.meta.json,1,1,
671897402.meta.json,0,0.25,
671920369.meta.json,0,0.25,
672070000.meta.json,0,0.5,
672235437.meta.json,0,0.375,
67224645.meta.json,0,0.625,
672311482.meta.json,1,1,
672343537.meta.json,0,0.75,
672398128.meta.json,1,1,
672399754.meta.json,1,1,
672538902.meta.json,0,0.75,
672699176.meta.json,1,1,
672715950.meta.json,0,0.75,
672756446.meta.json,1,1,
672872024.meta.json,0,0.375,
672952948.meta.json,0,0.625,
673059361.meta.json,1,1,
673067915.meta.json,1,1,
673311847.meta.json,1,1,
673397972.meta.json,0,0.875,
673431345.meta.json,0,0.875,
673462514.meta.json,1,1,
673513144.meta.json,1,1,
673725745.meta.json,0,0.125,
673837673.meta.json,0,0.625,
673847167.meta.json,1,1,
673967886.meta.json,0,0.5,
674010739.meta.json,0,0.875,
674059376.meta.json,1,1,
674332421.meta.json,0,0.875,
67435675.meta.json,0,0.625,
674581943.meta.json,0,0.375,
674617724.meta.json,1,1,
674716812.meta.json,0,0.75,
674864085.meta.json,0,0.375,
675117766.meta.json,0,0.75,
675183859.meta.json,0,0.625,
67528240.meta.json,0,0.5,
675322106.meta.json,0,0.875,
675336586.meta.json,0,0.5,
67537081.meta.json,0,0.375,
675561180.meta.json,0,0.875,
675596494.meta.json,0,0.75,
675690463.meta.json,0,0.625,
675796656.meta.json,1,1,
675829102.meta.json,0,0.625,
675873941.meta.json,0,0.875,
676037723.meta.json,1,1,
676106449.meta.json,1,1,
676641834.meta.json,0,0.875,
676660806.meta.json,0,0.25,
67679109.meta.json,0,0.75,
676898159.meta.json,0,0.25,
676944344.meta.json,0,0.625,
676950033.meta.json,0,0.5,
676981672.meta.json,0,0.75,
677016332.meta.json,1,1,
677026226.meta.json,0,0.25,
677028767.meta.json,0,0.875,
677074648.meta.json,1,1,
677135500.meta.json,1,1,
67746351.meta.json,0,0.625,
67750767.meta.json,0,0.625,
677539277.meta.json,0,0.875,
677620175.meta.json,0,0.75,
677625982.meta.json,0,0.375,
677744305.meta.json,0,0.75,
677760766.meta.json,0,0.5,
677775361.meta.json,0,0.875,
67779982.meta.json,0,0.875,
677946517.meta.json,0,0.625,
677990495.meta.json,1,1,
678153984.meta.json,1,1,
678421322.meta.json,0,0.75,
678446068.meta.json,0,0.375,
678529354.meta.json,0,0.875,
678557425.meta.json,1,1,
67860584.meta.json,0,0.375,
678679989.meta.json,0,0.625,
678862091.meta.json,0,0.875,
678877900.meta.json,1,1,
678981393.meta.json,0,0.625,
679034650.meta.json,0,0.75,
679101646.meta.json,1,1,
679171956.meta.json,0,0.75,
679385128.meta.json,0,0.875,
679437297.meta.json,0,0.625,
679794020.meta.json,0,0.875,
679872378.meta.json,0,0.5,
680009166.meta.json,0,0.5,
680047284.meta.json,0,0.875,
680085151.meta.json,1,1,
680209092.meta.json,0,0.625,
680348814.meta.json,1,1,
680416643.meta.json,0,0.75,
680564678.meta.json,0,0.625,
680611482.meta.json,0,0.875,
680831207.meta.json,1,1,
680867494.meta.json,0,0.375,
680871679.meta.json,1,1,
680918587.meta.json,0,0.625,
681014519.meta.json,0,0.375,
681319930.meta.json,0,0.625,
681327367.meta.json,1,1,
681432460.meta.json,0,0.625,
681755885.meta.json,0,0.75,
681801991.meta.json,0,0.125,
681873592.meta.json,0,0.625,
681946369.meta.json,1,1,
682298927.meta.json,0,0.75,
682440763.meta.json,0,0.75,
683002681.meta.json,0,0.875,
683155925.meta.json,1,1,
68316484.meta.json,0,0.5,
683381248.meta.json,0,0.5,
683443194.meta.json,0,0.75,
683591639.meta.json,0,0.75,
68372034.meta.json,0,0.875,
68381533.meta.json,0,0.5,
683852258.meta.json,0,0.625,
683876528.meta.json,0,0.375,
683928502.meta.json,0,0.75,
684193240.meta.json,0,0.75,
684295750.meta.json,0,0.875,
68448888.meta.json,0,0.875,
684515521.meta.json,0,0.625,
684531353.meta.json,1,1,
684615734.meta.json,0,0.75,
684656990.meta.json,0,0.25,
684709331.meta.json,0,0.625,
68481393.meta.json,0,0.625,
684831980.meta.json,1,1,
684880480.meta.json,1,1,
68494705.meta.json,0,0.25,
685059485.meta.json,0,0,
68516793.meta.json,0,0.5,
685231453.meta.json,0,0.625,
685397869.meta.json,0,0.25,
685572306.meta.json,1,1,
685713903.meta.json,0,0.625,
685778952.meta.json,0,0.75,
685823063.meta.json,1,1,
686010592.meta.json,1,1,
686071348.meta.json,0,0.875,
686404849.meta.json,0,0.375,
686471768.meta.json,0,0.75,
686625324.meta.json,0,0.75,
687182967.meta.json,1,1,
687368426.meta.json,0,0.375,
687575300.meta.json,0,0.75,
687677184.meta.json,1,1,
687691187.meta.json,0,0.375,
687728912.meta.json,0,0.75,
687869167.meta.json,1,1,
687872391.meta.json,0,0.875,
687971791.meta.json,1,1,
688014530.meta.json,1,1,
688016961.meta.json,0,0.75,
688024397.meta.json,0,0.375,
688028669.meta.json,0,0.625,
688109294.meta.json,0,0.875,
688145109.meta.json,0,0.25,
68829640.meta.json,0,0.25,
688336691.meta.json,1,1,
688379201.meta.json,0,0.75,
688444392.meta.json,0,0.875,
688457343.meta.json,0,0.25,
688465.meta.json,0,0.25,
688475344.meta.json,0,0.625,
688477789.meta.json,0,0.75,
688545314.meta.json,0,0.75,
688566016.meta.json,1,1,
688567213.meta.json,0,0.375,
688634408.meta.json,0,0.75,
688769269.meta.json,0,0.625,
688779699.meta.json,0,0.875,
688845333.meta.json,1,1,
689108925.meta.json,0,0.625,
68929184.meta.json,1,1,
689518073.meta.json,1,1,
689588528.meta.json,0,0.625,
689617315.meta.json,0,0.5,
689864951.meta.json,0,0.375,
689908885.meta.json,0,0.5,
690333431.meta.json,0,0.875,
690389576.meta.json,0,0.375,
690427863.meta.json,1,1,
69042892.meta.json,1,1,
690520301.meta.json,1,1,
690791279.meta.json,0,0.625,
690805143.meta.json,0,0.375,
690883775.meta.json,0,0.625,
690985627.meta.json,1,1,
691192586.meta.json,0,0.875,
691531305.meta.json,1,1,
691580804.meta.json,0,0.625,
691583473.meta.json,0,0.375,
691695627.meta.json,0,0.375,
691707794.meta.json,1,1,
691778790.meta.json,0,0.375,
692023370.meta.json,1,1,
692186226.meta.json,1,1,
692247434.meta.json,1,1,
692328680.meta.json,0,0.5,
692428131.meta.json,0,0.375,
692519132.meta.json,0,0.875,
692549571.meta.json,0,0.625,
692600975.meta.json,0,0.75,
692633643.meta.json,0,0.625,
692637279.meta.json,0,0.75,
692643443.meta.json,0,0.25,
692643591.meta.json,0,0.5,
692710388.meta.json,0,0.25,
692852601.meta.json,0,0.5,
69285564.meta.json,0,0.75,
69289984.meta.json,0,0.625,
692969343.meta.json,0,0.75,
692970239.meta.json,0,0.25,
693000301.meta.json,0,0.375,
693185105.meta.json,1,1,
693245564.meta.json,1,1,
693407365.meta.json,0,0.75,
693491585.meta.json,0,0.5,
693672555.meta.json,1,1,
693702532.meta.json,0,0.875,
693899300.meta.json,0,0.875,
694074336.meta.json,0,0.5,
694249969.meta.json,1,1,
694295924.meta.json,1,1,
694296263.meta.json,1,1,
694556017.meta.json,1,1,
694923326.meta.json,1,1,
695098289.meta.json,0,0.75,
695312959.meta.json,0,0.625,
695664790.meta.json,1,1,
695774031.meta.json,0,0.75,
695878232.meta.json,0,0.375,
69591802.meta.json,1,1,
695944173.meta.json,0,0.875,
696384590.meta.json,1,1,
696500211.meta.json,0,0.875,
696510800.meta.json,0,0.25,
696621953.meta.json,0,0.625,
696660788.meta.json,0,0.375,
697027209.meta.json,0,0.75,
697204246.meta.json,0,0.625,
697257120.meta.json,0,0.75,
697311.meta.json,1,1,
697401383.meta.json,0,0.75,
697459448.meta.json,0,0.75,
697543683.meta.json,0,0.875,
697551535.meta.json,1,1,
697640002.meta.json,0,0.625,
697673712.meta.json,1,1,
697820432.meta.json,0,0.875,
697911980.meta.json,0,0.5,
697921259.meta.json,1,1,
697924974.meta.json,0,0.75,
698028543.meta.json,0,0.875,
698084943.meta.json,0,0.625,
698164133.meta.json,0,0.25,
698211377.meta.json,0,0.875,
698378397.meta.json,0,0.75,
698426934.meta.json,1,1,
698437563.meta.json,0,0.25,
698642972.meta.json,0,0.75,
698759612.meta.json,0,0.875,
698765407.meta.json,0,0.375,
69880202.meta.json,0,0.625,
698840289.meta.json,0,0.625,
698856144.meta.json,1,1,
699052246.meta.json,0,0.5,
699139654.meta.json,1,1,
699142989.meta.json,0,0.375,
699289183.meta.json,0,0.875,
699343123.meta.json,0,0.75,
699356058.meta.json,0,0.75,
699390582.meta.json,0,0.875,
699409293.meta.json,0,0.625,
699494926.meta.json,0,0.75,
699550405.meta.json,0,0.625,
699703430.meta.json,0,0.75,
699827873.meta.json,0,0.75,
699976169.meta.json,0,0.5,
700108753.meta.json,0,0.5,
700145577.meta.json,0,0.5,
700158411.meta.json,0,0.75,
700180239.meta.json,0,0.875,
700213292.meta.json,0,0.875,
700265792.meta.json,0,0.625,
700269348.meta.json,0,0.125,
700402692.meta.json,1,1,
700418720.meta.json,0,0.625,
700575857.meta.json,0,0.125,
700584456.meta.json,1,1,
70068320.meta.json,0,0.75,
70078874.meta.json,0,0.75,
701013678.meta.json,0,0.5,
70125841.meta.json,0,0.75,
701420207.meta.json,0,0.625,
701787447.meta.json,0,0.625,
701843255.meta.json,0,0.25,
701851612.meta.json,0,0.75,
701888161.meta.json,0,0.75,
701960016.meta.json,0,0.875,
702132783.meta.json,0,0.875,
702287002.meta.json,0,0.5,
702516783.meta.json,0,0.75,
702580970.meta.json,0,0.75,
702809996.meta.json,0,0.75,
702868909.meta.json,0,0.625,
702942502.meta.json,0,0.375,
703121029.meta.json,0,0.625,
703165063.meta.json,1,1,
703235638.meta.json,0,0.75,
703266439.meta.json,0,0.875,
703266840.meta.json,0,0.75,
703456137.meta.json,1,1,
703542169.meta.json,0,0.75,
703623920.meta.json,0,0.75,
703662872.meta.json,0,0.5,
703841703.meta.json,0,0.875,
703894158.meta.json,0,0.875,
703902635.meta.json,0,0.625,
70393188.meta.json,0,0.75,
703966494.meta.json,0,0.75,
703968806.meta.json,0,0.375,
704091972.meta.json,0,0.75,
704212391.meta.json,0,0.625,
70449051.meta.json,0,0.25,
704565164.meta.json,0,0.625,
704638232.meta.json,0,0.625,
70467923.meta.json,0,0.625,
705181445.meta.json,1,1,
705256516.meta.json,0,0.5,
70530406.meta.json,0,0.75,
705394447.meta.json,0,0.5,
705557167.meta.json,0,0.75,
705607769.meta.json,0,0.75,
705660422.meta.json,0,0.25,
70568493.meta.json,0,0.125,
705810421.meta.json,0,0.5,
705817044.meta.json,0,0.375,
705912223.meta.json,0,0.625,
706096681.meta.json,0,0.875,
706188978.meta.json,0,0.875,
706448840.meta.json,0,0.375,
706500857.meta.json,0,0.875,
706528097.meta.json,0,0.75,
706558463.meta.json,0,0.25,
706593861.meta.json,0,0.375,
706603289.meta.json,0,0.75,
706861521.meta.json,0,0.75,
70737040.meta.json,0,0.625,
707540727.meta.json,0,0.875,
70771491.meta.json,0,0.5,
707751238.meta.json,0,0.875,
707796903.meta.json,0,0.375,
707852728.meta.json,1,1,
707873261.meta.json,1,1,
707887459.meta.json,1,1,
707933860.meta.json,1,1,
707947984.meta.json,0,0.25,
708018745.meta.json,1,1,
708194268.meta.json,0,0.625,
708334667.meta.json,0,0.375,
708347295.meta.json,0,0.625,
708370702.meta.json,0,0.875,
70839567.meta.json,0,0.625,
708557108.meta.json,0,0.625,
708569284.meta.json,0,0.75,
708637424.meta.json,0,0.375,
708736537.meta.json,0,0.375,
708820129.meta.json,0,0.5,
708913602.meta.json,1,1,
709268535.meta.json,0,0.875,
709280818.meta.json,0,0.75,
709330260.meta.json,0,0.75,
709377394.meta.json,1,1,
709403281.meta.json,0,0.75,
709403625.meta.json,0,0.75,
709463289.meta.json,0,0.75,
709524537.meta.json,0,0.75,
709629945.meta.json,0,0.75,
709778053.meta.json,0,0.75,
709791454.meta.json,0,0.875,
710051172.meta.json,1,1,
710464492.meta.json,1,1,
710636262.meta.json,0,0,
71068470.meta.json,0,0.875,
710816265.meta.json,0,0.75,
710921086.meta.json,0,0.875,
711519069.meta.json,0,0.125,
711550079.meta.json,0,0.25,
711576462.meta.json,0,0.75,
711672329.meta.json,0,0.875,
711759813.meta.json,0,0.375,
711767471.meta.json,1,1,
711773827.meta.json,0,0.875,
711827175.meta.json,0,0.5,
711828050.meta.json,0,0.5,
712015329.meta.json,0,0.625,
71207658.meta.json,0,0.75,
712111612.meta.json,0,0.375,
712115342.meta.json,1,1,
712188917.meta.json,1,1,
712758598.meta.json,1,1,
712846042.meta.json,0,0.875,
713051610.meta.json,0,0.625,
713098658.meta.json,0,0.875,
713201251.meta.json,0,0.375,
713345194.meta.json,0,0.625,
713357513.meta.json,1,1,
71337373.meta.json,0,0.5,
713386655.meta.json,0,0.375,
713618543.meta.json,0,0.625,
71362039.meta.json,0,0.375,
713701039.meta.json,0,0.625,
713715327.meta.json,0,0.875,
713737784.meta.json,0,0.875,
713792429.meta.json,0,0.75,
714006920.meta.json,0,0.375,
714125072.meta.json,0,0.375,
714295152.meta.json,0,0.5,
714300254.meta.json,0,0.875,
714331383.meta.json,0,0.5,
714337573.meta.json,1,1,
714352573.meta.json,0,0.875,
714486575.meta.json,0,0.5,
714535942.meta.json,0,0.75,
714547278.meta.json,0,0.75,
714711570.meta.json,0,0.875,
714731995.meta.json,0,0.875,
71473313.meta.json,0,0.75,
714780492.meta.json,0,0.625,
714796599.meta.json,1,1,
714944220.meta.json,0,0.25,
715006785.meta.json,0,0.875,
715092441.meta.json,0,0.625,
715133909.meta.json,1,1,
715167313.meta.json,0,0.75,
715276874.meta.json,0,0.75,
715307322.meta.json,0,0.25,
715348401.meta.json,0,0.5,
715457260.meta.json,0,0.125,
715603575.meta.json,0,0.75,
71562221.meta.json,1,1,
71576572.meta.json,0,0.75,
715845055.meta.json,0,0.625,
716039234.meta.json,0,0.625,
716200917.meta.json,0,0.25,
716218990.meta.json,0,0.25,
716299807.meta.json,1,1,
716338098.meta.json,0,0.875,
716435274.meta.json,0,0.625,
716695564.meta.json,1,1,
71671468.meta.json,1,1,
716771078.meta.json,0,0.875,
716775635.meta.json,0,0.875,
716985863.meta.json,0,0.5,
716990358.meta.json,0,0.875,
717037550.meta.json,0,0.25,
717131388.meta.json,0,0.625,
717232565.meta.json,1,1,
717264274.meta.json,0,0.75,
717320970.meta.json,0,0.75,
717321633.meta.json,0,0.875,
717371565.meta.json,0,0.5,
717372011.meta.json,0,0.5,
71746183.meta.json,0,0.875,
717521392.meta.json,0,0.75,
717774367.meta.json,0,0.75,
717918251.meta.json,0,0.625,
718120714.meta.json,0,0.625,
718122260.meta.json,1,1,
718293194.meta.json,0,0.5,
718853754.meta.json,0,0.875,
719232626.meta.json,1,1,
719289744.meta.json,0,0.625,
719321563.meta.json,0,0.75,
719659744.meta.json,0,0.25,
719798594.meta.json,0,0.375,
719818327.meta.json,0,0.5,
71997396.meta.json,0,0.875,
720025330.meta.json,0,0.875,
720063253.meta.json,0,0.75,
720145348.meta.json,0,0.875,
720236407.meta.json,0,0.75,
720251879.meta.json,1,1,
720364106.meta.json,1,1,
720393931.meta.json,1,1,
720459397.meta.json,0,0.75,
720459446.meta.json,0,0.875,
720494815.meta.json,0,0.875,
720579798.meta.json,1,1,
720624412.meta.json,0,0.625,
720816269.meta.json,0,0.5,
720838795.meta.json,0,0.5,
721016477.meta.json,0,0.375,
721256923.meta.json,0,0.75,
721321975.meta.json,1,1,
721682440.meta.json,0,0.875,
721694913.meta.json,0,0.375,
721716256.meta.json,0,0.375,
721730552.meta.json,0,0.625,
721737389.meta.json,0,0.875,
721739374.meta.json,0,0.75,
722022017.meta.json,0,0.375,
722071887.meta.json,0,0.875,
722074842.meta.json,0,0.5,
722379536.meta.json,0,0.5,
722458758.meta.json,0,0.625,
7225657.meta.json,0,0.25,
722607746.meta.json,1,1,
722623780.meta.json,1,1,
722683802.meta.json,0,0.875,
722695097.meta.json,1,1,
722780183.meta.json,0,0.875,
722810939.meta.json,0,0.625,
722872751.meta.json,0,0.625,
722890227.meta.json,1,1,
723005536.meta.json,0,0.75,
